TECH;CLASS;PRECISION;RECALL;F1
Ram;http://edubase.rkbexplorer.com/id/ISPRIMARY;0.75;1;0.857142857
Ram;none;0.004255319;1;0.008474576
Ram;http://xmlns.com/foaf/0.1/page;0.944751381;1;0.971590909
Ram;http://edubase.rkbexplorer.com/id/TOWN;1;0.238095238;0.384615385
Ram;http://www.aktors.org/ontology/portal#year-of;1;1;1
Ram;http://schema.org/cfdaNumber;1;1;1
Ram;http://purl.org/NET/c4dm/timeline.owl#start;0.4;0.363636364;0.380952381
Ram;http://tdg.org/vocabularies/dblp_src#publishedIn;0.304347826;0.333333333;0.318181818
Ram;http://schema.org/dunsNumber;1;0.904761905;0.95
Ram;http://tdg.org/vocabularies/dblp/src#title;0.105263158;0.19047619;0.13559322
Ram;http://purl.org/dc/terms/title;0.994186047;1;0.997084548
Ram;http://xmlns.com/foaf/0.1/givenName;0.428571429;0.142857143;0.214285714
Ram;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
Ram;http://xmlns.com/foaf/0.1/homepage;0.954545455;1;0.976744186
Ram;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
Ram;http://schema.org/awardAgencyCode;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#date;0.25;0.380952381;0.301886792
Ram;http://www.aktors.org/ontology/portal#has-title;0.421052632;0.888888889;0.571428571
Ram;http://edubase.rkbexplorer.com/id/SCHNAME;0.724137931;1;0.84
Ram;http://schema.org/transType;1;0.952380952;0.975609756
Ram;http://www.aktors.org/ontology/support#has-pretty-name;0.105263158;0.666666667;0.181818182
Ram;http://schema.org/phone;1;0.714285714;0.833333333
Ram;http://schema.org/name;0.866666667;0.951219512;0.906976744
Ram;http://www.okkam.org/ontology/restaurant2.owl#city;0.826086957;0.904761905;0.863636364
Ram;http://www.aktors.org/ontology/portal#full-name;0.5;0.266666667;0.347826087
Ram;http://www.geonames.org/ontology#name;1;0.095238095;0.173913043
Ram;http://edubase.rkbexplorer.com/id/TELNUM;1;0.19047619;0.32
Ram;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
Ram;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#day-of;0.951219512;0.951219512;0.951219512
Ram;http://telegraphis.net/ontology/geography/geography#capital;0.875;1;0.933333333
Ram;http://tdg.org/vocabularies/dblp_src#name;1;0.166666667;0.285714286
Ram;http://schema.org/title;0.840206186;0.501538462;0.628131021
Ram;http://www.okkam.org/ontology/restaurant2.owl#street;0.452380952;0.904761905;0.603174603
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;0.733333333;0.523809524;0.611111111
Ram;http://xmlns.com/foaf/0.1/familyName;0.333333333;0.047619048;0.083333333
Ram;http://schema.org/city;0.85;0.80952381;0.829268293
Ram;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.238095238;0.384615385
Ram;http://www.geonames.org/ontology#CountryCode;0.954545455;1;0.976744186
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
Ram;http://www.geonames.org/ontology#population;1;0.047619048;0.090909091
Ram;http://schema.org/email;1;0.571428571;0.727272727
Ram;http://www.aktors.org/ontology/portal#has-telephone-number;1;0.066666667;0.125
Ram;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;0.25;0.857142857;0.387096774
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;0.647058824;0.523809524;0.578947368
Ram;http://www.w3.org/2000/01/rdf-schema#label;0.435897436;0.478873239;0.456375839
Ram;micro;0.684370258;0.684370258;0.684370258
Ram;macro;0.775792055;0.603422157;0.67883598
Ram;http://schema.org/date;0.913043478;1;0.954545455
Ram;http://www.aktors.org/ontology/portal#has-grant-value;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#month-of;1;0.902439024;0.948717949
Ram;http://schema.org/year;0.838709677;0.787878788;0.8125
Ram;http://purl.org/NET/c4dm/timeline.owl#end;0.5;0.272727273;0.352941176
Ram;http://www.aktors.org/ontology/portal#has-email-address;1;0.3125;0.476190476
Ram;http://xmlns.com/foaf/0.1/name;1;0.047619048;0.090909091
Ram;http://edubase.rkbexplorer.com/id/ISPRIMARY;0.677419355;1;0.807692308
Ram;none;0.00456621;1;0.009090909
Ram;http://xmlns.com/foaf/0.1/page;0.966292135;1;0.982857143
Ram;http://edubase.rkbexplorer.com/id/TOWN;1;0.19047619;0.32
Ram;http://www.aktors.org/ontology/portal#year-of;1;1;1
Ram;http://schema.org/cfdaNumber;1;1;1
Ram;http://purl.org/NET/c4dm/timeline.owl#start;0.555555556;0.909090909;0.689655172
Ram;http://tdg.org/vocabularies/dblp_src#publishedIn;0.5;0.238095238;0.322580645
Ram;http://schema.org/dunsNumber;1;0.761904762;0.864864865
Ram;http://tdg.org/vocabularies/dblp/src#title;0.5625;0.428571429;0.486486486
Ram;http://purl.org/dc/terms/title;1;1;1
Ram;http://xmlns.com/foaf/0.1/givenName;0.571428571;0.19047619;0.285714286
Ram;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
Ram;http://xmlns.com/foaf/0.1/homepage;1;1;1
Ram;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
Ram;http://schema.org/awardAgencyCode;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#date;0.290322581;0.428571429;0.346153846
Ram;http://www.aktors.org/ontology/portal#has-title;0.615384615;0.888888889;0.727272727
Ram;http://edubase.rkbexplorer.com/id/SCHNAME;0.833333333;0.952380952;0.888888889
Ram;http://schema.org/transType;1;1;1
Ram;http://www.aktors.org/ontology/support#has-pretty-name;0.375;0.666666667;0.48
Ram;http://schema.org/phone;1;0.666666667;0.8
Ram;http://schema.org/name;0.888888889;0.975609756;0.930232558
Ram;http://www.okkam.org/ontology/restaurant2.owl#city;0.947368421;0.857142857;0.9
Ram;http://www.aktors.org/ontology/portal#full-name;0.666666667;0.375;0.48
Ram;http://www.geonames.org/ontology#name;1;0.142857143;0.25
Ram;http://edubase.rkbexplorer.com/id/TELNUM;1;0.476190476;0.64516129
Ram;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
Ram;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#day-of;0.930232558;0.975609756;0.952380952
Ram;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#name;0.666666667;0.666666667;0.666666667
Ram;http://schema.org/title;0.774774775;0.722689076;0.747826087
Ram;http://www.okkam.org/ontology/restaurant2.owl#street;0.76;0.904761905;0.826086957
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;0.733333333;0.523809524;0.611111111
Ram;http://xmlns.com/foaf/0.1/familyName;0.5;0.047619048;0.086956522
Ram;http://schema.org/city;0.727272727;0.761904762;0.744186047
Ram;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.476190476;0.64516129
Ram;http://www.geonames.org/ontology#CountryCode;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
Ram;http://www.geonames.org/ontology#population;1;0.047619048;0.090909091
Ram;http://schema.org/email;1;0.476190476;0.64516129
Ram;http://www.aktors.org/ontology/portal#has-telephone-number;1;0.0625;0.117647059
Ram;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;0.444444444;0.952380952;0.606060606
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;0.6;0.571428571;0.585365854
Ram;http://www.w3.org/2000/01/rdf-schema#label;0.838709677;0.732394366;0.781954887
Ram;micro;0.703942652;0.703942652;0.703942652
Ram;macro;0.827442846;0.642795901;0.72352449
Ram;http://schema.org/date;0.567567568;1;0.724137931
Ram;http://www.aktors.org/ontology/portal#has-grant-value;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#month-of;0.971428571;0.829268293;0.894736842
Ram;http://schema.org/year;0.967889908;0.808429119;0.881002088
Ram;http://purl.org/NET/c4dm/timeline.owl#end;0.428571429;0.818181818;0.5625
Ram;http://www.aktors.org/ontology/portal#has-email-address;1;0.214285714;0.352941176
Ram;http://xmlns.com/foaf/0.1/name;1;0.047619048;0.090909091
Ram;http://edubase.rkbexplorer.com/id/ISPRIMARY;0.75;1;0.857142857
Ram;none;0.004587156;1;0.00913242
Ram;http://xmlns.com/foaf/0.1/page;0.936363636;1;0.96713615
Ram;http://edubase.rkbexplorer.com/id/TOWN;1;0.238095238;0.384615385
Ram;http://www.aktors.org/ontology/portal#year-of;1;1;1
Ram;http://schema.org/cfdaNumber;1;0.952380952;0.975609756
Ram;http://purl.org/NET/c4dm/timeline.owl#start;0.333333333;0.090909091;0.142857143
Ram;http://tdg.org/vocabularies/dblp_src#publishedIn;0.428571429;0.571428571;0.489795918
Ram;http://schema.org/dunsNumber;1;0.80952381;0.894736842
Ram;http://tdg.org/vocabularies/dblp/src#title;0.084337349;0.333333333;0.134615385
Ram;http://purl.org/dc/terms/title;0.971698113;1;0.985645933
Ram;http://xmlns.com/foaf/0.1/givenName;0.5;0.19047619;0.275862069
Ram;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
Ram;http://xmlns.com/foaf/0.1/homepage;1;1;1
Ram;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
Ram;http://schema.org/awardAgencyCode;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#date;0.4;0.285714286;0.333333333
Ram;http://www.aktors.org/ontology/portal#has-title;0.421052632;0.888888889;0.571428571
Ram;http://edubase.rkbexplorer.com/id/SCHNAME;0.84;1;0.913043478
Ram;http://schema.org/transType;1;1;1
Ram;http://www.aktors.org/ontology/support#has-pretty-name;0.134615385;0.777777778;0.229508197
Ram;http://schema.org/phone;1;0.761904762;0.864864865
Ram;http://schema.org/name;0.930232558;0.975609756;0.952380952
Ram;http://www.okkam.org/ontology/restaurant2.owl#city;0.95;0.904761905;0.926829268
Ram;http://www.aktors.org/ontology/portal#full-name;0.5;0.357142857;0.416666667
Ram;http://www.geonames.org/ontology#name;1;0.095238095;0.173913043
Ram;http://edubase.rkbexplorer.com/id/TELNUM;1;0.476190476;0.64516129
Ram;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
Ram;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#day-of;0.911111111;1;0.953488372
Ram;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#name;0.333333333;0.2;0.25
Ram;http://schema.org/title;0.86440678;0.544483986;0.668122271
Ram;http://www.okkam.org/ontology/restaurant2.owl#street;0.818181818;0.857142857;0.837209302
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;0.882352941;0.714285714;0.789473684
Ram;http://xmlns.com/foaf/0.1/familyName;0.4;0.095238095;0.153846154
Ram;http://schema.org/city;0.894736842;0.80952381;0.85
Ram;http://www.okkam.org/ontology/restaurant2.owl#name;0.888888889;0.380952381;0.533333333
Ram;http://www.geonames.org/ontology#CountryCode;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
Ram;http://www.geonames.org/ontology#population;1;0.047619048;0.090909091
Ram;http://schema.org/email;1;0.571428571;0.727272727
Ram;http://www.aktors.org/ontology/portal#has-telephone-number;1;0.071428571;0.133333333
Ram;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;0.37037037;0.952380952;0.533333333
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;0.789473684;0.714285714;0.75
Ram;http://www.w3.org/2000/01/rdf-schema#label;0.811320755;0.605633803;0.693548387
Ram;micro;0.693539165;0.693539165;0.693539165
Ram;macro;0.797859733;0.635352293;0.707392907
Ram;http://schema.org/date;0.62962963;0.80952381;0.708333333
Ram;http://www.aktors.org/ontology/portal#has-grant-value;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#month-of;0.941176471;0.780487805;0.853333333
Ram;http://schema.org/year;0.833333333;0.772357724;0.801687764
Ram;http://purl.org/NET/c4dm/timeline.owl#end;0.4375;0.636363636;0.518518519
Ram;http://www.aktors.org/ontology/portal#has-email-address;1;0.1875;0.315789474
Ram;http://xmlns.com/foaf/0.1/name;1;0.047619048;0.090909091
Ram;http://edubase.rkbexplorer.com/id/ISPRIMARY;0.807692308;1;0.893617021
Ram;none;0.004464286;1;0.008888889
Ram;http://xmlns.com/foaf/0.1/page;0.886597938;1;0.93989071
Ram;http://edubase.rkbexplorer.com/id/TOWN;1;0.238095238;0.384615385
Ram;http://www.aktors.org/ontology/portal#year-of;1;1;1
Ram;http://schema.org/cfdaNumber;1;1;1
Ram;http://purl.org/NET/c4dm/timeline.owl#start;0.5;0.181818182;0.266666667
Ram;http://tdg.org/vocabularies/dblp_src#publishedIn;0.428571429;0.428571429;0.428571429
Ram;http://schema.org/dunsNumber;1;0.904761905;0.95
Ram;http://tdg.org/vocabularies/dblp/src#title;0.161290323;0.238095238;0.192307692
Ram;http://purl.org/dc/terms/title;1;1;1
Ram;http://xmlns.com/foaf/0.1/givenName;0.5;0.19047619;0.275862069
Ram;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
Ram;http://xmlns.com/foaf/0.1/homepage;1;1;1
Ram;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
Ram;http://schema.org/awardAgencyCode;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#date;0.294117647;0.476190476;0.363636364
Ram;http://www.aktors.org/ontology/portal#has-title;0.636363636;0.777777778;0.7
Ram;http://edubase.rkbexplorer.com/id/SCHNAME;0.807692308;1;0.893617021
Ram;http://schema.org/transType;0.875;1;0.933333333
Ram;http://www.aktors.org/ontology/support#has-pretty-name;0.5;0.555555556;0.526315789
Ram;http://schema.org/phone;1;0.714285714;0.833333333
Ram;http://schema.org/name;0.891304348;1;0.942528736
Ram;http://www.okkam.org/ontology/restaurant2.owl#city;0.904761905;0.904761905;0.904761905
Ram;http://www.aktors.org/ontology/portal#full-name;0.777777778;0.4375;0.56
Ram;http://www.geonames.org/ontology#name;1;0.095238095;0.173913043
Ram;http://edubase.rkbexplorer.com/id/TELNUM;1;0.333333333;0.5
Ram;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
Ram;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#day-of;0.891304348;1;0.942528736
Ram;http://telegraphis.net/ontology/geography/geography#capital;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#name;0.333333333;0.5;0.4
Ram;http://schema.org/title;0.760330579;0.643356643;0.696969697
Ram;http://www.okkam.org/ontology/restaurant2.owl#street;0.904761905;0.904761905;0.904761905
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;0.764705882;0.619047619;0.684210526
Ram;http://xmlns.com/foaf/0.1/familyName;0.333333333;0.047619048;0.083333333
Ram;http://schema.org/city;0.947368421;0.857142857;0.9
Ram;http://www.okkam.org/ontology/restaurant2.owl#name;1;0.380952381;0.551724138
Ram;http://www.geonames.org/ontology#CountryCode;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1;1;1
Ram;http://www.geonames.org/ontology#population;1;0.047619048;0.090909091
Ram;http://schema.org/email;1;0.571428571;0.727272727
Ram;http://www.aktors.org/ontology/portal#has-telephone-number;1;0.0625;0.117647059
Ram;http://telegraphis.net/ontology/geography/geography#onContinent;1;1;1
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;0.355555556;0.761904762;0.484848485
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;0.789473684;0.714285714;0.75
Ram;http://www.w3.org/2000/01/rdf-schema#label;0.891304348;0.577464789;0.700854701
Ram;micro;0.683772538;0.683772538;0.683772538
Ram;macro;0.81090268;0.624367717;0.705513687
Ram;http://schema.org/date;0.826086957;0.904761905;0.863636364
Ram;http://www.aktors.org/ontology/portal#has-grant-value;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#month-of;0.944444444;0.829268293;0.883116883
Ram;http://schema.org/year;0.939597315;0.906148867;0.922570016
Ram;http://purl.org/NET/c4dm/timeline.owl#end;0.2;0.090909091;0.125
Ram;http://www.aktors.org/ontology/portal#has-email-address;1;0.25;0.4
Ram;http://xmlns.com/foaf/0.1/name;1;0.047619048;0.090909091
Ram;http://edubase.rkbexplorer.com/id/ISPRIMARY;0.7;1;0.823529412
Ram;none;0.004098361;1;0.008163265
Ram;http://xmlns.com/foaf/0.1/page;0.966292135;1;0.982857143
Ram;http://edubase.rkbexplorer.com/id/TOWN;0.875;0.333333333;0.482758621
Ram;http://www.aktors.org/ontology/portal#year-of;1;1;1
Ram;http://schema.org/cfdaNumber;1;1;1
Ram;http://purl.org/NET/c4dm/timeline.owl#start;0.523809524;1;0.6875
Ram;http://tdg.org/vocabularies/dblp_src#publishedIn;0.263157895;0.238095238;0.25
Ram;http://schema.org/dunsNumber;1;0.666666667;0.8
Ram;http://tdg.org/vocabularies/dblp/src#title;0.145833333;0.333333333;0.202898551
Ram;http://purl.org/dc/terms/title;0.988505747;1;0.994219653
Ram;http://xmlns.com/foaf/0.1/givenName;0.444444444;0.19047619;0.266666667
Ram;http://www.aktors.org/ontology/portal#has-ISBN-number;1;0.111111111;0.2
Ram;http://xmlns.com/foaf/0.1/homepage;0.954545455;1;0.976744186
Ram;http://www.aktors.org/ontology/support#year-of;1;0.111111111;0.2
Ram;http://schema.org/awardAgencyCode;1;1;1
Ram;http://tdg.org/vocabularies/dblp_src#date;0.210526316;0.380952381;0.271186441
Ram;http://www.aktors.org/ontology/portal#has-title;0.636363636;0.777777778;0.7
Ram;http://edubase.rkbexplorer.com/id/SCHNAME;0.833333333;0.952380952;0.888888889
Ram;http://schema.org/transType;1;0.952380952;0.975609756
Ram;http://www.aktors.org/ontology/support#has-pretty-name;0.35;0.777777778;0.482758621
Ram;http://schema.org/phone;1;0.476190476;0.64516129
Ram;http://schema.org/name;0.863636364;0.926829268;0.894117647
Ram;http://www.okkam.org/ontology/restaurant2.owl#city;0.866666667;0.619047619;0.722222222
Ram;http://www.aktors.org/ontology/portal#full-name;0.444444444;0.25;0.32
Ram;http://www.geonames.org/ontology#name;1;0.095238095;0.173913043
Ram;http://edubase.rkbexplorer.com/id/TELNUM;1;0.428571429;0.6
Ram;http://www.aktors.org/ontology/portal#has-grant-reference;1;1;1
Ram;http://www.okkam.org/ontology/restaurant2.owl#phone/number;1;0.047619048;0.090909091
Ram;http://www.aktors.org/ontology/portal#day-of;0.926829268;0.926829268;0.926829268
Ram;http://telegraphis.net/ontology/geography/geography#capital;0.875;1;0.933333333
Ram;http://tdg.org/vocabularies/dblp_src#name;0.666666667;0.333333333;0.444444444
Ram;http://schema.org/title;0.871345029;0.452887538;0.596
Ram;http://www.okkam.org/ontology/restaurant2.owl#street;0.37254902;0.904761905;0.527777778
Ram;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;0.733333333;0.523809524;0.611111111
Ram;http://xmlns.com/foaf/0.1/familyName;0.5;0.047619048;0.086956522
Ram;http://schema.org/city;0.631578947;0.571428571;0.6
Ram;http://www.okkam.org/ontology/restaurant2.owl#name;0.909090909;0.476190476;0.625
